SID,NAME,crossing_time,crossing_lon,crossing_lat,segment_hours,fraction,original_JTWC,JTWC,original_JMA,JMA,original_CMA,CMA,original_HKO,HKO,original_KMA,KMA,all_original,available_count,common_intensity_ms,disagreement_ms
2023266N16116,UNNAMED,2023-09-25 12:54:50.704618073+00:00,108.26288730758023,16.045704230806578,6.0,0.1523474360219268,True,14.353000000000002,False,,True,14.322133333333335,True,12.861111111111112,False,,False,3,14.322133333333335,
2023271N14144,KOINU,2023-10-04 23:30:28.454948861+00:00,120.84100798729486,21.99179840254103,6.0,0.9179840254102771,True,53.02005842776211,True,41.57748218038935,True,46.45616442779258,True,46.510963312416905,True,39.56189706509495,True,5,46.45616442779258,5.222712365753793
2023349N04141,JELAWAT,2023-12-18 01:02:11.624558336+00:00,126.57906772264647,7.31727603962193,6.0,0.17276039621930295,True,13.93972833884406,True,,True,16.36486366160247,True,12.861111111111112,False,,False,3,13.93972833884406,
2024141N03142,EWINIAR,2024-05-24 14:59:53.220083035+00:00,125.80031388504466,10.699686114955352,6.0,0.4996861149553524,True,11.960833333333335,True,,True,13.333779930557135,True,14.146414840135158,True,14.91888888888889,True,4,13.740097385346147,
2024151N18113,MALIKSI,2024-05-31 17:16:04.410570787+00:00,111.48779819708699,21.51458737960886,6.0,0.8779819708697971,True,14.353000000000002,True,,True,16.79146666666667,True,18.005555555555556,False,,False,3,16.79146666666667,
2024195N13114,UNNAMED,2024-07-15 11:16:14.165419315+00:00,106.38234962365863,17.714903508959296,6.0,0.8784335842275652,True,9.859473794263627,False,,False,,False,,False,,False,1,9.859473794263627,
2024198N08130,PRAPIROON,2024-07-18 07:18:58.764728453+00:00,121.54642892083712,12.643877451189388,6.0,0.2193872559469412,True,10.093477547434409,False,,False,,False,,False,,False,1,10.093477547434409,
2024201N12133,GAEMI,2024-07-24 13:52:49.346236216+00:00,121.60598130227476,23.94473522499252,6.0,0.31339565908410805,True,49.62888807011054,True,32.63276561024477,True,46.357309971669956,True,50.63832116580033,True,41.27863746458745,True,5,46.357309971669956,7.3802267629610085
2024218N23143,MARIA,2024-08-11 23:51:08.677722211+00:00,141.72213842824118,38.98278122247908,6.0,0.9754017463986884,True,21.588343122323273,True,23.213272174541153,True,21.778726363380937,True,28.231172269903297,True,24.242161063430043,True,5,23.213272174541153,2.699603706584546
2024233N15148,SHANSHAN,2024-08-28 23:14:15.884893657+00:00,130.1745915267931,31.9983661071725,6.0,0.8729576339656262,True,36.4903130265638,True,39.23689572748795,True,36.55420258537741,True,36.664673505265725,True,39.81669641134785,True,5,36.664673505265725,1.6337638000208217
2024244N09137,YAGI,2024-09-01 11:57:08.394568525+00:00,124.40715022631139,13.793644243278733,6.0,0.9920553040984146,True,16.726161629954092,True,18.005555555555556,True,14.322133333333335,True,17.9851200322087,True,17.981032927539328,True,5,17.981032927539328,1.596081636979026
2024253N11148,BEBINCA,2024-09-15 23:22:54.679087800+00:00,121.94423376282776,30.869092765108338,6.0,0.8969758836944663,True,33.49033333333334,True,33.70388981027479,True,40.0032,True,41.15555555555556,True,32.425557398327356,True,5,33.70388981027479,4.087521508481346
2024259N12145,PULASAN,2024-09-19 13:32:07.373132294+00:00,121.81851340529983,30.853538142563742,6.0,0.2558969042729018,True,14.353000000000002,True,18.005555555555556,True,20.97185962659187,True,22.49177629623137,True,18.005555555555556,True,5,18.005555555555556,3.1376083723430646
2024259N17126,SOULIK,2024-09-16 16:02:31.508018088+00:00,122.18737433182599,17.53473618535267,6.0,0.6736809267633532,False,,True,,True,14.322133333333335,True,12.861111111111112,True,14.91888888888889,False,3,14.322133333333335,
2024270N24128,KRATHON,2024-10-03 04:50:16.066898010+00:00,120.32251975737057,22.561259878685288,6.0,0.8062993934264284,True,33.953697467691754,True,26.22046322690869,True,36.05226666666667,True,34.43537089826182,True,29.40677809451265,True,5,33.953697467691754,4.071109644939908
2024293N13141,TRAMI,2024-10-23 15:26:26.656818774+00:00,122.4985805660582,17.02938253368101,6.0,0.5734563342025183,True,20.50913646080146,True,25.722222222222225,True,23.7056,True,25.722222222222225,True,26.751111111111115,True,5,25.722222222222225,2.480504444643973
2024298N13150,KONG-REY,2024-10-31 05:45:46.710634366+00:00,121.33555372356807,23.052595035242575,6.0,0.960495862702146,True,48.03233429421204,True,38.78656017298785,True,46.18322709588884,True,48.97383564204949,True,43.47752822488421,True,5,46.18322709588884,4.10091673669435
2024307N06143,YINXING,2024-11-12 06:28:01.637290511+00:00,109.22993177956204,14.092214642173559,6.0,0.07785357826440986,True,14.166761265195156,True,,True,14.168336184591269,False,,False,,False,2,14.167548724893212,
2024312N14145,TORAJI,2024-11-11 00:26:57.034808978+00:00,122.21016473283453,16.35240390584651,6.0,0.07486272263787441,True,35.52433178065954,True,35.43342043475552,True,35.867405650232875,True,35.81854755232592,True,34.52006968113775,True,5,35.52433178065954,0.5429406786206191
2024313N10169,MAN-YI,2024-11-17 07:22:38.219166212+00:00,121.62454337965482,15.960683028534667,6.0,0.2295471836209515,True,57.803412364651315,True,49.67310534416944,True,53.15911832073226,True,53.63665705509721,True,46.62852602854055,True,5,53.15911832073226,4.236940907721797
2024314N07151,USAGI,2024-11-14 05:40:14.683771227+00:00,122.1548757513321,17.861586974067546,6.0,0.9451242486679234,True,48.499693049057754,True,44.0100830318528,True,50.17864768163655,True,49.01337484925973,True,40.493663496964196,True,5,48.499693049057754,4.0652641433085295
